alpha,tau,D,npaths,mean_Ebar,std_Ebar,t_trans,T,dt,p_edge,net_seed,n_edges,n_triangles
0.000000,0.200000,0.270000,20,6.2932160475e-01,7.0911386968e-03,500.00,2000.00,0.0100,0.30,20250101,378,598
